Features,Cover,Gain,IsImaging,NA_full,NA_target,Path,Field,ValueType,Units
26621-0.0,0.007555555555555556,0.004113943114085651,True,1.3,1.4,,26621-0.0,,
30790-0.0,0.014666666666666666,0.00410144390559007,False,24.9,33.8,,30790-0.0,,
25195-0.0,0.01,0.004098892560227664,True,5.0,19.6,,25195-0.0,,
25015-0.0,0.013333333333333334,0.004087485817859269,True,0.0,0.0,,25015-0.0,,
26757-0.0,0.0035555555555555557,0.004046530059243619,True,1.3,1.4,,26757-0.0,,
25225-0.0,0.0013333333333333333,0.004010308993826245,True,5.0,19.6,,25225-0.0,,
25021-0.0,0.014444444444444444,0.0039888906259920014,True,0.0,0.0,,25021-0.0,,
26881-0.0,0.009333333333333334,0.003958824091870906,True,1.3,1.4,,26881-0.0,,
26708-0.0,0.008444444444444444,0.003906765857533465,True,1.3,1.4,,26708-0.0,,
30660-0.0,0.012,0.0038431447940383634,False,19.2,19.6,,30660-0.0,,
25894-0.0,0.008888888888888889,0.00382906064805854,True,0.0,0.0,,25894-0.0,,
25739-0.0,0.008222222222222221,0.003820229626754606,True,4.1,9.5,,25739-0.0,,
25362-0.0,0.003333333333333333,0.0037656037069418126,True,5.0,19.6,,25362-0.0,,
30610-0.0,0.006666666666666668,0.003756278503667287,False,6.5,8.1,,30610-0.0,,
25656-0.0,0.0077777777777777776,0.0037542835393408963,True,5.0,19.6,,25656-0.0,,
27409-0.0,0.010888888888888889,0.00364975650578654,True,1.3,1.4,,27409-0.0,,
25536-0.0,0.002,0.0036412291347443647,True,5.0,19.6,,25536-0.0,,
25157-0.0,0.0011111111111111111,0.0036288110856392787,True,5.0,19.6,,25157-0.0,,
27077-0.0,0.022,0.0036265226869772495,True,1.3,1.4,,27077-0.0,,
26921-0.0,0.0071111111111111115,0.003624383477742423,True,1.3,1.4,,26921-0.0,,
27211-0.0,0.020888888888888887,0.0036096019731282304,True,1.3,1.4,,27211-0.0,,
27412-0.0,0.013777777777777778,0.003595773739344204,True,1.3,1.4,,27412-0.0,,
27058-0.0,0.003333333333333333,0.0035181245017783486,True,1.3,1.4,,27058-0.0,,
25424-0.0,0.012222222222222221,0.0034283772536560482,True,5.0,19.6,,25424-0.0,,
27524-0.0,0.012222222222222223,0.0034019638707494656,True,1.3,1.4,,27524-0.0,,
26953-0.0,0.008222222222222221,0.0033565825917105437,True,1.3,1.4,,26953-0.0,,
25867-0.0,0.01177777777777778,0.0033047422878274956,True,0.0,0.0,,25867-0.0,,
30220-0.0,0.0057777777777777775,0.0032966276006514317,False,5.0,5.4,,30220-0.0,,
27645-0.0,0.004,0.003293046898036715,True,1.3,1.4,,27645-0.0,,
25408-0.0,0.0057777777777777775,0.003280531805918807,True,5.0,19.6,,25408-0.0,,
27533-0.0,0.012222222222222221,0.003185652659753951,True,1.3,1.4,,27533-0.0,,
25032-0.0,0.003777777777777778,0.0031204674982077286,True,9.0,11.5,,25032-0.0,,
25729-0.0,0.00888888888888889,0.0031197580025268145,True,5.0,19.6,,25729-0.0,,
25193-0.0,0.010666666666666666,0.0031121754970249173,True,5.0,19.6,,25193-0.0,,
25592-0.0,0.0044444444444444444,0.003028191024533553,True,5.0,19.6,,25592-0.0,,
27701-0.0,0.009333333333333334,0.003027500024834317,True,1.3,1.4,,27701-0.0,,
25115-0.0,0.0026666666666666666,0.0030220328580163615,True,5.0,19.6,,25115-0.0,,
25786-0.0,0.0071111111111111115,0.0030214248223474223,True,0.0,0.0,,25786-0.0,,
25399-0.0,0.0011111111111111111,0.003008369208532961,True,5.0,19.6,,25399-0.0,,
26641-0.0,0.012,0.0029838459752061963,True,1.3,1.4,,26641-0.0,,
25185-0.0,0.010444444444444445,0.002978378952401795,True,5.0,19.6,,25185-0.0,,
25602-0.0,0.0077777777777777776,0.0029780323197126936,True,5.0,19.6,,25602-0.0,,
27024-0.0,0.011333333333333334,0.002946817002024019,True,1.3,1.4,,27024-0.0,,
26413-0.0,0.009111111111111111,0.002923239849915661,False,8.8,4.1,,26413-0.0,,
30840-0.0,0.009777777777777778,0.0029224558612035703,False,7.0,9.5,,30840-0.0,,
26758-0.0,0.002,0.002865324702231762,True,1.3,1.4,,26758-0.0,,
30250-0.0,0.008444444444444444,0.0028620164053229616,False,6.5,5.4,,30250-0.0,,
25669-0.0,0.0035555555555555557,0.002843028556829287,True,5.0,19.6,,25669-0.0,,
25860-0.0,0.004222222222222223,0.0027421424943183262,True,0.0,0.0,,25860-0.0,,
26598-0.0,0.005777777777777778,0.002721469903439866,True,1.3,1.4,,26598-0.0,,
25667-0.0,0.006888888888888889,0.002704392477682944,True,5.0,19.6,,25667-0.0,,
26664-0.0,0.0028888888888888888,0.002652453986464453,True,1.3,1.4,,26664-0.0,,
26602-0.0,0.016,0.002624486591713455,True,1.3,1.4,,26602-0.0,,
27373-0.0,0.007333333333333334,0.0026229543623103196,True,1.3,1.4,,27373-0.0,,
25029-0.0,0.012,0.002618615484802379,True,9.0,11.5,,25029-0.0,,
27728-0.0,0.004666666666666667,0.0026162071138048706,True,1.3,1.4,,27728-0.0,,
27089-0.0,0.009777777777777778,0.0026094346051980205,True,1.3,1.4,,27089-0.0,,
30740-0.0,0.014444444444444444,0.0026073964173425777,False,14.8,12.2,,30740-0.0,,
25286-0.0,0.0028888888888888888,0.002604518469858859,True,5.0,19.6,,25286-0.0,,
25272-0.0,0.003333333333333333,0.0026034308836126647,True,5.0,19.6,,25272-0.0,,
27012-0.0,0.009333333333333334,0.0025783875251625564,True,1.3,1.4,,27012-0.0,,
26658-0.0,0.006888888888888889,0.00257327581393757,True,1.3,1.4,,26658-0.0,,
27521-0.0,0.006666666666666666,0.0025024812757269113,True,1.3,1.4,,27521-0.0,,
25355-0.0,0.003111111111111111,0.002492256734602591,True,5.0,19.6,,25355-0.0,,
27385-0.0,0.005111111111111111,0.0024849128604028234,True,1.3,1.4,,27385-0.0,,
25848-0.0,0.0044444444444444444,0.0024844231337112087,True,0.0,0.0,,25848-0.0,,
25238-0.0,0.0024444444444444444,0.002484403697674215,True,5.0,19.6,,25238-0.0,,
26585-0.0,0.0033333333333333335,0.002458766876625467,True,1.3,1.4,,26585-0.0,,
25164-0.0,0.003111111111111111,0.0024432939766174406,True,5.0,19.6,,25164-0.0,,
27665-0.0,0.004222222222222223,0.00244289388290831,True,1.3,1.4,,27665-0.0,,
25734-0.0,0.013555555555555557,0.00243970582931564,True,0.0,0.0,,25734-0.0,,
25436-0.0,0.0071111111111111115,0.002405529069961509,True,5.0,19.6,,25436-0.0,,
25077-0.0,0.0035555555555555557,0.0024015781591004634,True,5.0,19.6,,25077-0.0,,
26856-0.0,0.00022222222222222223,0.0023968736477810457,True,1.3,1.4,,26856-0.0,,
25413-0.0,0.0077777777777777776,0.0023892365810021894,True,5.0,19.6,,25413-0.0,,
30520-0.0,0.010444444444444445,0.002363939008473551,False,3.3,3.4,,30520-0.0,,
25003-0.0,0.002,0.0023578840646372784,True,0.0,0.0,,25003-0.0,,
25617-0.0,0.005111111111111111,0.002339608963139798,True,5.0,19.6,,25617-0.0,,
845-0.0,0.009333333333333334,0.0023219649388507364,False,47.1,39.2,,845-0.0,,
26646-0.0,0.003333333333333333,0.0022757101086027074,True,1.3,1.4,,26646-0.0,,
27103-0.0,0.005111111111111111,0.0022674206667214745,True,1.3,1.4,,27103-0.0,,
26647-0.0,0.013555555555555555,0.0022673679093776983,True,1.3,1.4,,26647-0.0,,
27388-0.0,0.004,0.0022625831125440477,True,1.3,1.4,,27388-0.0,,
27456-0.0,0.006222222222222222,0.0022621705224031784,True,1.3,1.4,,27456-0.0,,
27519-0.0,0.01,0.002253256674260127,True,1.3,1.4,,27519-0.0,,
25808-0.0,0.008666666666666668,0.00225249496764265,True,0.0,0.0,,25808-0.0,,
26639-0.0,0.009777777777777778,0.0022447001580016895,True,1.3,1.4,,26639-0.0,,
23119-0.0,0.008444444444444445,0.0022370349103237896,False,1.2,2.0,,23119-0.0,,
25866-0.0,0.014222222222222223,0.002226901945425529,True,0.0,0.0,,25866-0.0,,
25811-0.0,0.0035555555555555553,0.0022255976772034484,True,0.0,0.0,,25811-0.0,,
25054-0.0,0.008888888888888889,0.002217178294322314,True,16.7,26.4,,25054-0.0,,
30620-0.0,0.008222222222222221,0.0022118941064491492,False,6.6,8.1,,30620-0.0,,
25243-0.0,0.0037777777777777775,0.0021867797525554015,True,5.0,19.6,,25243-0.0,,
27577-0.0,0.004666666666666667,0.0021663408964369066,True,1.3,1.4,,27577-0.0,,
26506-0.0,0.011777777777777778,0.002160921366317708,True,1.3,1.4,,26506-0.0,,
27000-0.0,0.005111111111111111,0.002160867816054883,True,1.3,1.4,,27000-0.0,,
23129-0.0,0.0013333333333333333,0.002133039886657613,False,1.3,2.7,,23129-0.0,,
129-0.0,0.010888888888888889,0.0021303754986226253,False,9.0,11.5,,129-0.0,,
26752-0.0,0.007555555555555557,0.0021248554095117185,True,1.3,1.4,,26752-0.0,,
27002-0.0,0.005333333333333334,0.0021180000188972662,True,1.3,1.4,,27002-0.0,,
27270-0.0,0.0071111111111111115,0.0020974499597553415,True,1.3,1.4,,27270-0.0,,
25031-0.0,0.0077777777777777776,0.002092206456607678,True,9.0,11.5,,25031-0.0,,
25466-0.0,0.0064444444444444445,0.002088583903699373,True,5.0,19.6,,25466-0.0,,
26837-0.0,0.008,0.0020461107436244063,True,1.3,1.4,,26837-0.0,,
27133-0.0,0.017555555555555557,0.00203233953682898,True,1.3,1.4,,27133-0.0,,
25465-0.0,0.004222222222222222,0.002027411642482797,True,5.0,19.6,,25465-0.0,,
25564-0.0,0.0035555555555555553,0.002015813534423783,True,5.0,19.6,,25564-0.0,,
27407-0.0,0.0008888888888888889,0.002014806898896121,True,1.3,1.4,,27407-0.0,,
26718-0.0,0.008,0.0019953264509245524,True,1.3,1.4,,26718-0.0,,
25705-0.0,0.009555555555555555,0.001993424657306388,True,5.0,19.6,,25705-0.0,,
25735-0.0,0.003333333333333333,0.0019805250257459253,True,0.0,0.0,,25735-0.0,,
20022-0.0,0.005333333333333334,0.0019657305816886406,False,40.1,58.1,,20022-0.0,,
26764-0.0,0.0044444444444444444,0.0019558219281378777,True,1.3,1.4,,26764-0.0,,
26636-0.0,0.003777777777777778,0.0019408468407089551,True,1.3,1.4,,26636-0.0,,
4080-0.0,0.009111111111111111,0.0019395691337911576,False,6.1,4.7,,4080-0.0,,
25576-0.0,0.004222222222222223,0.0019371519035680477,True,5.0,19.6,,25576-0.0,,
27741-0.0,0.006222222222222222,0.0019299234441143875,True,1.3,1.4,,27741-0.0,,
27429-0.0,0.004222222222222222,0.001921939288703861,True,1.3,1.4,,27429-0.0,,
25151-0.0,0.00022222222222222223,0.0019172136616617055,True,5.0,19.6,,25151-0.0,,
25042-0.0,0.009111111111111113,0.0019124827945688379,True,16.7,26.4,,25042-0.0,,
1807-0.0,0.0044444444444444444,0.001908782957927243,False,30.4,12.2,,1807-0.0,,
25430-0.0,0.004888888888888889,0.001907541692848631,True,5.0,19.6,,25430-0.0,,
26614-0.0,0.012,0.0019041776437404793,True,1.3,1.4,,26614-0.0,,
27439-0.0,0.006222222222222223,0.0018864949155861274,True,1.3,1.4,,27439-0.0,,
26548-0.0,0.006000000000000001,0.001878143603380435,True,1.3,1.4,,26548-0.0,,
27578-0.0,0.006888888888888889,0.001871308309896276,True,1.3,1.4,,27578-0.0,,
25709-0.0,0.002,0.0018712507916396487,True,5.0,19.6,,25709-0.0,,
23111-0.0,0.006222222222222222,0.0018702914853884797,False,1.2,2.0,,23111-0.0,,
27606-0.0,0.0071111111111111115,0.001863331876729617,True,1.3,1.4,,27606-0.0,,
26668-0.0,0.0035555555555555557,0.0018486350335791513,True,1.3,1.4,,26668-0.0,,
25726-0.0,0.003333333333333333,0.0018464173925689094,True,5.0,19.6,,25726-0.0,,
1329-0.0_c1,0.007333333333333334,0.0018296351434819804,False,0.0,0.0,,1329-0.0_c1,,
26938-0.0,0.005333333333333333,0.001824416628172933,True,1.3,1.4,,26938-0.0,,
130-0.0,0.008444444444444444,0.0018174696454765192,False,9.0,11.5,,130-0.0,,
25737-0.0,0.0071111111111111115,0.001813882728522791,True,3.8,8.8,,25737-0.0,,
25905-0.0,0.0006666666666666668,0.0018126707789953985,True,0.0,0.0,,25905-0.0,,
27425-0.0,0.0035555555555555557,0.0018121961443553077,True,1.3,1.4,,27425-0.0,,
25462-0.0,0.00888888888888889,0.0018007453941210523,True,5.0,19.6,,25462-0.0,,
25283-0.0,0.0017777777777777776,0.0017968611875068359,True,5.0,19.6,,25283-0.0,,
25898-0.0,0.008666666666666666,0.0017731360907236773,True,0.0,0.0,,25898-0.0,,
27514-0.0,0.0044444444444444444,0.0017710775377580543,True,1.3,1.4,,27514-0.0,,
30120-0.0,0.0015555555555555557,0.0017553978605136004,False,5.0,5.4,,30120-0.0,,
27354-0.0,0.0044444444444444444,0.0017398963585280416,True,1.3,1.4,,27354-0.0,,
26628-0.0,0.009333333333333334,0.0017302885273572884,True,1.3,1.4,,26628-0.0,,
30070-0.0,0.005111111111111111,0.0017136863942179856,False,4.8,5.4,,30070-0.0,,
27624-0.0,0.0024444444444444444,0.0017131891664004801,True,1.3,1.4,,27624-0.0,,
26765-0.0,0.007777777777777779,0.0016966126010790887,True,1.3,1.4,,26765-0.0,,
30060-0.0,0.005555555555555556,0.0016915951530874637,False,4.8,5.4,,30060-0.0,,
25587-0.0,0.003333333333333333,0.0016838828485541482,True,5.0,19.6,,25587-0.0,,
26762-0.0,0.002,0.0016822116494491699,True,1.3,1.4,,26762-0.0,,
27660-0.0,0.002666666666666667,0.0016770975134991193,True,1.3,1.4,,27660-0.0,,
26607-0.0,0.008222222222222223,0.0016734798541497816,True,1.3,1.4,,26607-0.0,,
27635-0.0,0.0035555555555555557,0.0016652454505786023,True,1.3,1.4,,27635-0.0,,
26574-0.0,0.008888888888888889,0.001664384574826993,True,1.3,1.4,,26574-0.0,,
26527-0.0,0.0022222222222222222,0.001661446709366916,True,1.3,1.4,,26527-0.0,,
25546-0.0,0.008222222222222223,0.001659269742424129,True,5.0,19.6,,25546-0.0,,
25857-0.0,0.004888888888888889,0.001653748432284736,True,0.0,0.0,,25857-0.0,,
27015-0.0,0.0028888888888888888,0.0016506206834691365,True,1.3,1.4,,27015-0.0,,
26781-0.0,0.0028888888888888888,0.001647219829783891,True,1.3,1.4,,26781-0.0,,
25639-0.0,0.0033333333333333335,0.0016400770866161697,True,5.0,19.6,,25639-0.0,,
25654-0.0,0.0022222222222222222,0.0016363226566550508,True,5.0,19.6,,25654-0.0,,
1319-0.0,0.0013333333333333335,0.0016354644438479628,False,0.5,0.7,,1319-0.0,,
30850-0.0,0.004666666666666667,0.0016353474981691352,False,14.3,19.6,,30850-0.0,,
25799-0.0,0.007111111111111111,0.0016325774701626652,True,0.0,0.0,,25799-0.0,,
27449-0.0,0.007555555555555556,0.0016264142045985628,True,1.3,1.4,,27449-0.0,,
25716-0.0,0.004,0.0016172229912805943,True,5.0,19.6,,25716-0.0,,
25172-0.0,0.004888888888888889,0.0016133956838095117,True,5.0,19.6,,25172-0.0,,
27233-0.0,0.0024444444444444444,0.0016116386844801198,True,1.3,1.4,,27233-0.0,,
25433-0.0,0.006444444444444445,0.0016114769722438051,True,5.0,19.6,,25433-0.0,,
25351-0.0,0.005111111111111111,0.0016090626288445327,True,5.0,19.6,,25351-0.0,,
27297-0.0,0.004222222222222223,0.001598522314137508,True,1.3,1.4,,27297-0.0,,
27092-0.0,0.006666666666666667,0.0015844290613095005,True,1.3,1.4,,27092-0.0,,
25832-0.0,0.007111111111111111,0.001583937807231456,True,0.0,0.0,,25832-0.0,,
27723-0.0,0.008666666666666666,0.0015755154612360598,True,1.3,1.4,,27723-0.0,,
25199-0.0,0.009999999999999998,0.0015716330616384535,True,5.0,19.6,,25199-0.0,,
25341-0.0,0.0022222222222222222,0.0015715346893735815,True,5.0,19.6,,25341-0.0,,
27281-0.0,0.0017777777777777776,0.0015667975068673664,True,1.3,1.4,,27281-0.0,,
25768-0.0,0.004888888888888889,0.0015656453029876034,True,16.7,26.4,,25768-0.0,,
25495-0.0,0.00488888888888889,0.0015621564115257023,True,5.0,19.6,,25495-0.0,,
26893-0.0,0.003111111111111111,0.0015561822493531077,True,1.3,1.4,,26893-0.0,,
30650-0.0,0.010888888888888889,0.001551210046107846,False,6.9,9.5,,30650-0.0,,
25044-0.0,0.008,0.001547027804799457,True,16.7,26.4,,25044-0.0,,
25432-0.0,0.0071111111111111115,0.0015329471141112693,True,5.0,19.6,,25432-0.0,,
991-0.0_c3,0.0022222222222222222,0.0015275377426149667,False,0.0,0.0,,991-0.0_c3,,
26520-0.0,0.0017777777777777776,0.0015266206040778479,True,1.3,1.4,,26520-0.0,,
25704-0.0,0.0024444444444444444,0.0015139369793705918,True,5.0,19.6,,25704-0.0,,
25543-0.0,0.005111111111111111,0.0015081030929489066,True,5.0,19.6,,25543-0.0,,
27493-0.0,0.0057777777777777775,0.0015027695562389383,True,1.3,1.4,,27493-0.0,,
27009-0.0,0.007555555555555556,0.001498221351487066,True,1.3,1.4,,27009-0.0,,
26999-0.0,0.0057777777777777775,0.0014893249686725898,True,1.3,1.4,,26999-0.0,,
25629-0.0,0.006666666666666667,0.0014839141520096313,True,5.0,19.6,,25629-0.0,,
27639-0.0,0.0028888888888888888,0.0014823391845019385,True,1.3,1.4,,27639-0.0,,
27620-0.0,0.0035555555555555557,0.0014807560292663786,True,1.3,1.4,,27620-0.0,,
26880-0.0,0.0022222222222222222,0.0014788947130321456,True,1.3,1.4,,26880-0.0,,
27004-0.0,0.0071111111111111115,0.0014778631671901452,True,1.3,1.4,,27004-0.0,,
25890-0.0,0.0057777777777777775,0.0014705414490605116,True,0.0,0.0,,25890-0.0,,
25007-0.0,0.007333333333333333,0.0014666670534525758,True,0.0,0.0,,25007-0.0,,
25349-0.0,0.0035555555555555557,0.00146531848254567,True,5.0,19.6,,25349-0.0,,
27651-0.0,0.0015555555555555555,0.0014578492743956277,True,1.3,1.4,,27651-0.0,,
25575-0.0,0.0035555555555555553,0.0014574855704028134,True,5.0,19.6,,25575-0.0,,
27181-0.0,0.0035555555555555553,0.001456383575701962,True,1.3,1.4,,27181-0.0,,
25175-0.0,0.0028888888888888888,0.0014416604432948038,True,5.0,19.6,,25175-0.0,,
26569-0.0,0.0028888888888888888,0.0014372494785941554,True,1.3,1.4,,26569-0.0,,
25588-0.0,0.0024444444444444444,0.0014346686906229439,True,5.0,19.6,,25588-0.0,,
27668-0.0,0.005999999999999999,0.001429569624969494,True,1.3,1.4,,27668-0.0,,
20107-0.6_pos,0.005111111111111111,0.001419594838779439,False,0.0,0.0,,20107-0.6_pos,,
30640-0.0,0.006,0.001417291778366162,False,7.0,9.5,,30640-0.0,,
25271-0.0,0.006,0.0014164678097359539,True,5.0,19.6,,25271-0.0,,
27526-0.0,0.006888888888888889,0.0014090727248479876,True,1.3,1.4,,27526-0.0,,
25545-0.0,0.006,0.0014048475707353761,True,5.0,19.6,,25545-0.0,,
25453-0.0,0.007111111111111111,0.0014041702577845538,True,5.0,19.6,,25453-0.0,,
27568-0.0,0.004666666666666667,0.0014039284624394546,True,1.3,1.4,,27568-0.0,,
26865-0.0,0.003777777777777778,0.0013953684894006026,True,1.3,1.4,,26865-0.0,,
26901-0.0,0.0011111111111111111,0.0013835716291174627,True,1.3,1.4,,26901-0.0,,
25092-0.0,0.002666666666666667,0.0013562414828149029,True,5.0,19.6,,25092-0.0,,
26675-0.0,0.003111111111111111,0.0013534439075524683,True,1.3,1.4,,26675-0.0,,
25842-0.0,0.0035555555555555557,0.0013392570477406371,True,0.0,0.0,,25842-0.0,,
25447-0.0,0.006222222222222222,0.0013350448370999608,True,5.0,19.6,,25447-0.0,,
27440-0.0,0.003111111111111111,0.0013320768227113111,True,1.3,1.4,,27440-0.0,,
25336-0.0,0.00044444444444444447,0.0013289537822101026,True,5.0,19.6,,25336-0.0,,
27438-0.0,0.0022222222222222222,0.0013261015117144585,True,1.3,1.4,,27438-0.0,,
27535-0.0,0.004666666666666666,0.0013197273749940312,True,1.3,1.4,,27535-0.0,,
943-0.0_c1,0.008,0.001319584546125066,False,0.0,0.0,,943-0.0_c1,,
26809-0.0,0.004222222222222223,0.001319045085503517,True,1.3,1.4,,26809-0.0,,
137-0.0,0.0077777777777777776,0.001316405341339125,False,0.0,0.0,,137-0.0,,
25058-0.0,0.0028888888888888888,0.0013154899538988297,True,5.0,19.6,,25058-0.0,,
27484-0.0,0.0071111111111111115,0.0013107633368605353,True,1.3,1.4,,27484-0.0,,
102-0.0,0.003777777777777778,0.0013083024968322057,False,7.0,6.8,,102-0.0,,
27293-0.0,0.0008888888888888889,0.0013024833920503179,True,1.3,1.4,,27293-0.0,,
25304-0.0,0.0035555555555555557,0.00129477163900947,True,5.0,19.6,,25304-0.0,,
27177-0.0,0.003777777777777778,0.001289541098179985,True,1.3,1.4,,27177-0.0,,
25927-0.0,0.010222222222222223,0.0012816605262504265,True,8.1,10.1,,25927-0.0,,
25680-0.0,0.003111111111111111,0.0012805799227933509,True,5.0,19.6,,25680-0.0,,
21003-0.0,0.0028888888888888888,0.0012800111634871968,False,0.0,0.0,,21003-0.0,,
27327-0.0,0.0044444444444444444,0.0012748851012429577,True,1.3,1.4,,27327-0.0,,
25821-0.0,0.005111111111111111,0.0012675079703049381,True,0.0,0.0,,25821-0.0,,
25090-0.0,0.0015555555555555557,0.001266520360874134,True,5.0,19.6,,25090-0.0,,
25046-0.0,0.007333333333333334,0.001265069157041615,True,16.7,26.4,,25046-0.0,,
26712-0.0,0.0035555555555555557,0.0012558019068359483,True,1.3,1.4,,26712-0.0,,
27005-0.0,0.006,0.0012495963494378916,True,1.3,1.4,,27005-0.0,,
26685-0.0,0.0057777777777777775,0.0012490401370667632,True,1.3,1.4,,26685-0.0,,
26889-0.0,0.006,0.001243638563356772,True,1.3,1.4,,26889-0.0,,
25489-0.0,0.006888888888888889,0.0012417583332548143,True,5.0,19.6,,25489-0.0,,
27758-0.0,0.0035555555555555553,0.0012411967351450648,True,1.3,1.4,,27758-0.0,,
27560-0.0,0.0022222222222222222,0.0012396399635704746,True,1.3,1.4,,27560-0.0,,
27085-0.0,0.0024444444444444444,0.00123816511714145,True,1.3,1.4,,27085-0.0,,
25169-0.0,0.0028888888888888888,0.001226564237982915,True,5.0,19.6,,25169-0.0,,
27509-0.0,0.004222222222222222,0.0012147167179376824,True,1.3,1.4,,27509-0.0,,
87-0.0,0.004222222222222223,0.0012135351914939418,False,33.2,18.2,,87-0.0,,
2453-0.0_c1,0.004,0.0012131530374964884,False,0.0,0.0,,2453-0.0_c1,,
27502-0.0,0.0024444444444444444,0.0012123802784085114,True,1.3,1.4,,27502-0.0,,
27445-0.0,0.004,0.0012117016313071373,True,1.3,1.4,,27445-0.0,,
30730-0.0,0.007111111111111111,0.0012036443363656905,False,6.6,8.8,,30730-0.0,,
26545-0.0,0.0037777777777777775,0.0012009525887884374,True,1.3,1.4,,26545-0.0,,
27763-0.0,0.0015555555555555555,0.0012001748474414235,True,1.3,1.4,,27763-0.0,,
26806-0.0,0.004888888888888889,0.0011970277904676755,True,1.3,1.4,,26806-0.0,,
26595-0.0,0.006222222222222223,0.001194418323032342,True,1.3,1.4,,26595-0.0,,
25449-0.0,0.004222222222222222,0.0011911606169104358,True,5.0,19.6,,25449-0.0,,
25382-0.0,0.0028888888888888888,0.0011650466461078123,True,5.0,19.6,,25382-0.0,,
21022-0.0,0.0013333333333333335,0.0011644357451092793,False,0.0,0.0,,21022-0.0,,
26572-0.0,0.008,0.0011633151418445806,True,1.3,1.4,,26572-0.0,,
25862-0.0,0.004666666666666668,0.0011601006857271654,True,0.0,0.0,,25862-0.0,,
27245-0.0,0.0008888888888888889,0.0011573376632433995,True,1.3,1.4,,27245-0.0,,
25165-0.0,0.004222222222222222,0.0011560504941174653,True,5.0,19.6,,25165-0.0,,
25793-0.0,0.0035555555555555557,0.0011545442985482456,True,0.0,0.0,,25793-0.0,,
25192-0.0,0.004222222222222222,0.001154382489479096,True,5.0,19.6,,25192-0.0,,
25692-0.0,0.0035555555555555553,0.0011463046344960585,True,5.0,19.6,,25692-0.0,,
27079-0.0,0.0013333333333333333,0.0011438423566536339,True,1.3,1.4,,27079-0.0,,
27491-0.0,0.003111111111111111,0.0011427075729679222,True,1.3,1.4,,27491-0.0,,
26579-0.0,0.004888888888888889,0.0011403568987812971,True,1.3,1.4,,26579-0.0,,
30700-0.0,0.005777777777777779,0.0011379519873183708,False,6.6,8.1,,30700-0.0,,
25316-0.0,0.005111111111111111,0.0011366025369717431,True,5.0,19.6,,25316-0.0,,
25604-0.0,0.0022222222222222222,0.0011351254395411494,True,5.0,19.6,,25604-0.0,,
25217-0.0,0.0028888888888888888,0.00113290278900066,True,5.0,19.6,,25217-0.0,,
27687-0.0,0.0044444444444444444,0.0011246457510490743,True,1.3,1.4,,27687-0.0,,
25330-0.0,0.00022222222222222223,0.001123254563985449,True,5.0,19.6,,25330-0.0,,
25822-0.0,0.005333333333333333,0.001116062180169624,True,0.0,0.0,,25822-0.0,,
25128-0.0,0.0026666666666666666,0.001115019476120954,True,5.0,19.6,,25128-0.0,,
27507-0.0,0.002,0.0011123750174858293,True,1.3,1.4,,27507-0.0,,
25551-0.0,0.004,0.0011061035507989978,True,5.0,19.6,,25551-0.0,,
27596-0.0,0.003111111111111111,0.0011023493813897506,True,1.3,1.4,,27596-0.0,,
25141-0.0,0.004666666666666667,0.0011012453903675688,True,5.0,19.6,,25141-0.0,,
25142-0.0,0.0006666666666666666,0.001100412917563903,True,5.0,19.6,,25142-0.0,,
26566-0.0,0.0024444444444444444,0.001098600811576274,True,1.3,1.4,,26566-0.0,,
26611-0.0,0.007555555555555556,0.0010951016948218114,True,1.3,1.4,,26611-0.0,,
25281-0.0,0.0006666666666666668,0.0010906330621910456,True,5.0,19.6,,25281-0.0,,
27107-0.0,0.005777777777777778,0.001082187016935544,True,1.3,1.4,,27107-0.0,,
27137-0.0,0.0017777777777777779,0.0010790629137253443,True,1.3,1.4,,27137-0.0,,
25699-0.0,0.0035555555555555553,0.001076251817698796,True,5.0,19.6,,25699-0.0,,
27086-0.0,0.0037777777777777775,0.0010710230738172073,True,1.3,1.4,,27086-0.0,,
27585-0.0,0.0022222222222222222,0.0010651464138489446,True,1.3,1.4,,27585-0.0,,
25282-0.0,0.0015555555555555557,0.0010610728141988162,True,5.0,19.6,,25282-0.0,,
25442-0.0,0.00022222222222222223,0.001060733657898897,True,5.0,19.6,,25442-0.0,,
25383-0.0,0.003333333333333333,0.0010596843101243958,True,5.0,19.6,,25383-0.0,,
27344-0.0,0.0037777777777777775,0.0010593540018147523,True,1.3,1.4,,27344-0.0,,
30880-0.0,0.0057777777777777775,0.0010581279125247108,False,6.7,8.1,,30880-0.0,,
25743-0.0,0.004888888888888889,0.0010567426155400224,True,4.1,9.5,,25743-0.0,,
26969-0.0,0.012444444444444444,0.0010531721300894446,True,1.3,1.4,,26969-0.0,,
1835-0.0_c1,0.004666666666666666,0.0010487872733819271,False,0.0,0.0,,1835-0.0_c1,,
26839-0.0,0.003111111111111111,0.0010440690549966532,True,1.3,1.4,,26839-0.0,,
25553-0.0,0.005333333333333333,0.0010372972087186482,True,5.0,19.6,,25553-0.0,,
25353-0.0,0.0044444444444444444,0.0010299559708264788,True,5.0,19.6,,25353-0.0,,
30040-0.0,0.004666666666666667,0.0010278799185114975,False,4.8,5.4,,30040-0.0,,
25831-0.0,0.004666666666666667,0.0010259485080301076,True,0.0,0.0,,25831-0.0,,
1120-0.0_c3,0.0033333333333333335,0.001024172620748235,False,0.0,0.0,,1120-0.0_c3,,
