Features,Cover,Gain,IsImaging,NA_full,NA_target,Path,Field,ValueType,Units
27425-0.0,0.0035555555555555557,0.00014969864728716438,True,1.3,3.2,,27425-0.0,,
25617-0.0,0.0028888888888888888,0.00014951870418104682,True,5.0,27.4,,25617-0.0,,
27181-0.0,0.0028888888888888888,0.00014921726999838448,True,1.3,3.2,,27181-0.0,,
47-0.0,0.0028888888888888888,0.00014917803018348503,False,0.3,0.0,,47-0.0,,
30140-0.0,0.007333333333333334,0.0001490360089065524,False,5.0,8.1,,30140-0.0,,
27513-0.0,0.006,0.0001488528179046591,True,1.3,3.2,,27513-0.0,,
27724-0.0,0.0013333333333333333,0.00014878851370178674,True,1.3,3.2,,27724-0.0,,
25612-0.0,0.005333333333333333,0.00014830139541140527,True,5.0,27.4,,25612-0.0,,
25489-0.0,0.010444444444444445,0.00014770968963295926,True,5.0,27.4,,25489-0.0,,
26928-0.0,0.0035555555555555557,0.00014757827248668872,True,1.3,3.2,,26928-0.0,,
27423-0.0,0.0015555555555555555,0.0001461139616658008,True,1.3,3.2,,27423-0.0,,
27132-0.0,0.0013333333333333335,0.00014485713770084977,True,1.3,3.2,,27132-0.0,,
6142-0.5_pos,0.0044444444444444444,0.00014472207394814924,False,0.0,0.0,,6142-0.5_pos,,
2060-0.0_c1,0.0008888888888888889,0.00014440879285664747,False,0.0,0.0,,2060-0.0_c1,,
27457-0.0,0.0037777777777777775,0.00014429451162849507,True,1.4,3.2,,27457-0.0,,
25153-0.0,0.0013333333333333335,0.00014409406708892694,True,5.0,27.4,,25153-0.0,,
30510-0.0,0.005111111111111111,0.00014398452755481718,False,3.1,1.6,,30510-0.0,,
27441-0.0,0.0037777777777777775,0.0001425097440749523,True,1.3,3.2,,27441-0.0,,
26912-0.0,0.0015555555555555557,0.000142012580175822,True,1.3,3.2,,26912-0.0,,
25410-0.0,0.0035555555555555557,0.0001409041856098922,True,5.0,27.4,,25410-0.0,,
403-0.0,0.0024444444444444444,0.0001407174672028273,False,1.4,6.5,,403-0.0,,
30790-0.0,0.005333333333333333,0.00014066281365441316,False,24.9,41.9,,30790-0.0,,
25910-0.0,0.0026666666666666666,0.0001405998834196906,True,0.0,0.0,,25910-0.0,,
26666-0.0,0.0037777777777777775,0.0001403246929414694,True,1.3,3.2,,26666-0.0,,
26906-0.0,0.004,0.00013983098650087737,True,1.3,3.2,,26906-0.0,,
27317-0.0,0.007555555555555555,0.00013927640219084584,True,1.3,3.2,,27317-0.0,,
26531-0.0,0.003111111111111111,0.00013852843538177226,True,1.3,3.2,,26531-0.0,,
25478-0.0,0.005555555555555556,0.00013766605331597202,True,5.0,27.4,,25478-0.0,,
34-0.0,0.005333333333333333,0.000137149992616482,False,0.0,0.0,,34-0.0,,
27446-0.0,0.0024444444444444444,0.00013684779680450435,True,1.3,3.2,,27446-0.0,,
27538-0.0,0.004,0.0001363260984992882,True,1.3,3.2,,27538-0.0,,
25048-0.0,0.0028888888888888888,0.00013629953486945332,True,16.7,30.6,,25048-0.0,,
3064-0.0,0.0035555555555555557,0.00013519275787535995,False,7.7,21.0,,3064-0.0,,
27383-0.0,0.006222222222222223,0.00013473479376143642,True,1.4,3.2,,27383-0.0,,
2267-0.0_c1,0.0008888888888888889,0.00013438448152017265,False,0.0,0.0,,2267-0.0_c1,,
25185-0.0,0.0015555555555555555,0.00013416992941573462,True,5.0,27.4,,25185-0.0,,
25179-0.0,0.005111111111111111,0.00013395702940400693,True,5.0,27.4,,25179-0.0,,
25576-0.0,0.003111111111111111,0.00013375822173977996,True,5.0,27.4,,25576-0.0,,
27162-0.0,0.003111111111111111,0.00013334843078378339,True,1.3,3.2,,27162-0.0,,
6145-0.1_pos,0.0026666666666666666,0.00013327069733142552,False,0.0,0.0,,6145-0.1_pos,,
25638-0.0,0.0011111111111111111,0.00013198041900025977,True,5.0,27.4,,25638-0.0,,
25474-0.0,0.0028888888888888888,0.0001318774177904946,True,5.0,27.4,,25474-0.0,,
25844-0.0,0.008444444444444445,0.00013154334585617825,True,0.0,0.0,,25844-0.0,,
25471-0.0,0.0026666666666666666,0.00013146627775921475,True,5.0,27.4,,25471-0.0,,
2247-0.0_c1,0.0024444444444444444,0.0001311229673064126,False,0.0,0.0,,2247-0.0_c1,,
25553-0.0,0.0013333333333333333,0.00013057350741055217,True,5.0,27.4,,25553-0.0,,
26539-0.0,0.0035555555555555553,0.00013027774727451471,True,1.3,3.2,,26539-0.0,,
26706-0.0,0.006222222222222223,0.0001299837098200262,True,1.3,3.2,,26706-0.0,,
25614-0.0,0.0044444444444444444,0.00012952155746528193,True,5.0,27.4,,25614-0.0,,
25799-0.0,0.003111111111111111,0.00012948774837043028,True,0.0,0.0,,25799-0.0,,
27524-0.0,0.005777777777777778,0.0001286369500232172,True,1.3,3.2,,27524-0.0,,
25696-0.0,0.0024444444444444444,0.0001276482135285059,True,5.0,27.4,,25696-0.0,,
26812-0.0,0.003777777777777778,0.00012746896074600957,True,1.3,3.2,,26812-0.0,,
27697-0.0,0.0017777777777777779,0.00012741429279752932,True,1.3,3.2,,27697-0.0,,
27738-0.0,0.003111111111111111,0.00012644951893383698,True,1.4,3.2,,27738-0.0,,
27246-0.0,0.0008888888888888889,0.00012619189815832625,True,1.3,3.2,,27246-0.0,,
25622-0.0,0.003111111111111111,0.00012409739175521693,True,5.0,27.4,,25622-0.0,,
30610-0.0,0.003111111111111111,0.00012403768178216715,False,6.5,8.1,,30610-0.0,,
25735-0.0,0.005333333333333333,0.00012369676798481126,True,0.0,0.0,,25735-0.0,,
27026-0.0,0.005111111111111112,0.00012271253258723728,True,1.3,3.2,,27026-0.0,,
25741-0.0,0.0044444444444444444,0.00012170145195945274,True,4.1,14.5,,25741-0.0,,
27684-0.0,0.0044444444444444444,0.00012165758329293297,True,1.3,3.2,,27684-0.0,,
6179-0.0_pos,0.003111111111111111,0.00012111018088702232,False,0.0,0.0,,6179-0.0_pos,,
27174-0.0,0.004,0.00012058124933848598,True,1.3,3.2,,27174-0.0,,
25716-0.0,0.0033333333333333335,0.00012050242655670889,True,5.0,27.4,,25716-0.0,,
25712-0.0,0.0035555555555555557,0.00012040920656444318,True,5.0,27.4,,25712-0.0,,
25040-0.0,0.003111111111111111,0.00011986974129789469,True,16.7,30.6,,25040-0.0,,
25340-0.0,0.002666666666666667,0.00011930671387534393,True,5.0,27.4,,25340-0.0,,
27091-0.0,0.0024444444444444444,0.0001190611098040576,True,1.3,3.2,,27091-0.0,,
25564-0.0,0.0033333333333333335,0.00011890153027307239,True,5.0,27.4,,25564-0.0,,
25928-0.0,0.006888888888888889,0.0001188651640017406,True,3.2,9.7,,25928-0.0,,
27653-0.0,0.006222222222222222,0.0001186075495731929,True,1.3,3.2,,27653-0.0,,
26658-0.0,0.003333333333333333,0.00011825226400377637,True,1.3,3.2,,26658-0.0,,
30100-0.0,0.004,0.00011824630727148592,False,4.8,8.1,,30100-0.0,,
27379-0.0,0.0035555555555555557,0.00011719907780842173,True,1.3,3.2,,27379-0.0,,
25731-0.0,0.0028888888888888888,0.00011677291075263802,True,0.0,0.0,,25731-0.0,,
25698-0.0,0.006,0.0001167246040424198,True,5.0,27.4,,25698-0.0,,
25798-0.0,0.002,0.00011652541943074263,True,0.0,0.0,,25798-0.0,,
27154-0.0,0.0026666666666666666,0.00011584657337255,True,1.3,3.2,,27154-0.0,,
26670-0.0,0.005777777777777778,0.00011525423132359588,True,1.3,3.2,,26670-0.0,,
25208-0.0,0.0024444444444444444,0.00011517472967150131,True,5.0,27.4,,25208-0.0,,
25166-0.0,0.0024444444444444444,0.00011471864758762303,True,5.0,27.4,,25166-0.0,,
20011-0.0,0.0044444444444444444,0.0001138020015612359,False,26.7,17.7,,20011-0.0,,
30130-0.0,0.0037777777777777775,0.00011342179510558615,False,5.0,8.1,,30130-0.0,,
25495-0.0,0.0011111111111111111,0.00011126900309186697,True,5.0,27.4,,25495-0.0,,
26890-0.0,0.007555555555555555,0.0001103109343290769,True,1.3,3.2,,26890-0.0,,
1538-0.0_c0,0.0015555555555555555,0.00011006727529948552,False,0.0,0.0,,1538-0.0_c0,,
27257-0.0,0.003333333333333333,0.00010964565451539995,True,1.3,3.2,,27257-0.0,,
26705-0.0,0.004,0.00010873935295965978,True,1.3,3.2,,26705-0.0,,
26991-0.0,0.0015555555555555555,0.00010825893578691499,True,1.3,3.2,,26991-0.0,,
25797-0.0,0.004666666666666666,0.0001081508800453344,True,0.0,0.0,,25797-0.0,,
25225-0.0,0.0026666666666666666,0.00010738578006890003,True,5.0,27.4,,25225-0.0,,
27073-0.0,0.0024444444444444444,0.00010725182224419995,True,1.3,3.2,,27073-0.0,,
25004-0.0,0.0015555555555555555,0.00010615479544129821,True,0.0,0.0,,25004-0.0,,
25030-0.0,0.004,0.0001057494161083196,True,9.0,14.5,,25030-0.0,,
25445-0.0,0.0035555555555555557,0.00010513977134279928,True,5.0,27.4,,25445-0.0,,
25789-0.0,0.004666666666666667,0.00010494356274881845,True,0.0,0.0,,25789-0.0,,
25374-0.0,0.00044444444444444447,0.00010445502879901325,True,5.0,27.4,,25374-0.0,,
23104-0.0,0.0013333333333333333,0.0001043005753389348,False,1.2,1.6,,23104-0.0,,
25822-0.0,0.0028888888888888888,0.00010399653157957962,True,0.0,0.0,,25822-0.0,,
26914-0.0,0.002,0.00010366517677157904,True,1.3,3.2,,26914-0.0,,
27528-0.0,0.005555555555555556,0.0001035732848749577,True,1.3,3.2,,27528-0.0,,
25427-0.0,0.003777777777777778,0.00010263202166403941,True,5.0,27.4,,25427-0.0,,
1717-0.0_c1,0.0015555555555555555,0.00010201414207136127,False,0.0,0.0,,1717-0.0_c1,,
26745-0.0,0.002,0.00010199095661537463,True,1.3,3.2,,26745-0.0,,
3526-0.0,0.003777777777777778,0.00010025909229580087,False,47.9,17.7,,3526-0.0,,
27127-0.0,0.004888888888888889,0.00010010878975827103,True,1.3,3.2,,27127-0.0,,
25193-0.0,0.0026666666666666666,9.97103765110888e-05,True,5.0,27.4,,25193-0.0,,
27611-0.0,0.005777777777777778,9.94829131157593e-05,True,1.3,3.2,,27611-0.0,,
25743-0.0,0.003777777777777778,9.900929930521393e-05,True,4.1,14.5,,25743-0.0,,
25927-0.0,0.006222222222222223,9.873923951505567e-05,True,8.1,11.3,,25927-0.0,,
26932-0.0,0.0024444444444444444,9.868133679149076e-05,True,1.3,3.2,,26932-0.0,,
27609-0.0,0.003777777777777778,9.866074332440118e-05,True,1.3,3.2,,27609-0.0,,
26413-0.0,0.005555555555555556,9.81670726632995e-05,False,8.8,4.8,,26413-0.0,,
26973-0.0,0.0022222222222222222,9.80226129068681e-05,True,1.3,3.2,,26973-0.0,,
25031-0.0,0.004,9.78341608349156e-05,True,9.0,14.5,,25031-0.0,,
27523-0.0,0.0017777777777777779,9.698894678568902e-05,True,1.3,3.2,,27523-0.0,,
20107-0.6_pos,0.0057777777777777775,9.684357090414616e-05,False,0.0,0.0,,20107-0.6_pos,,
25744-0.0,0.005333333333333333,9.659202872867692e-05,True,4.1,14.5,,25744-0.0,,
27301-0.0,0.0044444444444444444,9.657146503201948e-05,True,1.3,3.2,,27301-0.0,,
25488-0.0,0.0028888888888888888,9.654355589297914e-05,True,5.0,27.4,,25488-0.0,,
20022-0.0,0.0035555555555555557,9.622444540488983e-05,False,40.1,61.3,,20022-0.0,,
23108-0.0,0.0037777777777777775,9.528269180792166e-05,False,1.2,1.6,,23108-0.0,,
27765-0.0,0.0077777777777777776,9.479419101166565e-05,True,1.3,3.2,,27765-0.0,,
25586-0.0,0.0044444444444444444,9.457859139383665e-05,True,5.0,27.4,,25586-0.0,,
27368-0.0,0.0035555555555555553,9.438423632229719e-05,True,1.3,3.2,,27368-0.0,,
1960-0.0_c1,0.0015555555555555555,9.350842664043274e-05,False,0.0,0.0,,1960-0.0_c1,,
25569-0.0,0.0037777777777777775,9.336738538420492e-05,True,5.0,27.4,,25569-0.0,,
27681-0.0,0.004222222222222223,9.332371847649979e-05,True,1.3,3.2,,27681-0.0,,
27239-0.0,0.0022222222222222222,9.309261481315015e-05,True,1.3,3.2,,27239-0.0,,
27169-0.0,0.002,9.278287620631092e-05,True,1.3,3.2,,27169-0.0,,
26884-0.0,0.0017777777777777779,9.270111659440921e-05,True,1.3,3.2,,26884-0.0,,
30200-0.0,0.0024444444444444444,9.202506087270277e-05,False,5.0,8.1,,30200-0.0,,
27589-0.0,0.0026666666666666666,9.202052892669219e-05,True,1.3,3.2,,27589-0.0,,
27083-0.0,0.0017777777777777779,9.131176710851903e-05,True,1.3,3.2,,27083-0.0,,
26867-0.0,0.0015555555555555555,9.119487162075426e-05,True,1.3,3.2,,26867-0.0,,
25027-0.0,0.0037777777777777775,9.111956678188636e-05,True,9.0,14.5,,25027-0.0,,
27620-0.0,0.004,9.087182710495457e-05,True,1.3,3.2,,27620-0.0,,
46-0.0,0.003111111111111111,9.061678173729054e-05,False,0.3,0.0,,46-0.0,,
4080-0.0,0.0037777777777777783,8.995410219940631e-05,False,6.1,6.5,,4080-0.0,,
27621-0.0,0.0044444444444444444,8.971952152829145e-05,True,1.3,3.2,,27621-0.0,,
27108-0.0,0.0024444444444444444,8.934910513985232e-05,True,1.3,3.2,,27108-0.0,,
27558-0.0,0.0024444444444444444,8.918395166796801e-05,True,1.3,3.2,,27558-0.0,,
26925-0.0,0.002,8.875991092036241e-05,True,1.3,3.2,,26925-0.0,,
27150-0.0,0.0035555555555555557,8.808144131044497e-05,True,1.3,3.2,,27150-0.0,,
27583-0.0,0.004222222222222223,8.780126390739576e-05,True,1.3,3.2,,27583-0.0,,
26879-0.0,0.004666666666666667,8.76169981943272e-05,True,1.3,3.2,,26879-0.0,,
26997-0.0,0.0022222222222222222,8.712111911308087e-05,True,1.3,3.2,,26997-0.0,,
27402-0.0,0.0026666666666666666,8.703807056092076e-05,True,1.3,3.2,,27402-0.0,,
25820-0.0,0.004222222222222223,8.690599662209832e-05,True,0.0,0.0,,25820-0.0,,
26823-0.0,0.0013333333333333333,8.664855288728412e-05,True,1.3,3.2,,26823-0.0,,
1807-0.0,0.003111111111111111,8.639315465491145e-05,False,30.4,11.3,,1807-0.0,,
26693-0.0,0.002,8.61379100049962e-05,True,1.3,3.2,,26693-0.0,,
27069-0.0,0.0013333333333333333,8.588370669056646e-05,True,1.3,3.2,,27069-0.0,,
26864-0.0,0.0028888888888888888,8.50322680891307e-05,True,1.3,3.2,,26864-0.0,,
2139-0.0,0.0013333333333333333,8.492560517040075e-05,False,7.4,6.5,,2139-0.0,,
27270-0.0,0.004222222222222222,8.477806583539315e-05,True,1.3,3.2,,27270-0.0,,
6142-0.1_pos,0.0024444444444444444,8.471369150583439e-05,False,0.0,0.0,,6142-0.1_pos,,
27128-0.0,0.004222222222222223,8.467352437195006e-05,True,1.3,3.2,,27128-0.0,,
27166-0.0,0.004,8.237707173086327e-05,True,1.3,3.2,,27166-0.0,,
25830-0.0,0.0037777777777777775,8.220427642421658e-05,True,0.0,0.0,,25830-0.0,,
27462-0.0,0.0024444444444444444,8.176151832694458e-05,True,1.3,3.2,,27462-0.0,,
25063-0.0,0.0028888888888888888,8.104823512461036e-05,True,5.0,27.4,,25063-0.0,,
26919-0.0,0.0022222222222222222,8.065510223324333e-05,True,1.3,3.2,,26919-0.0,,
26533-0.0,0.0044444444444444444,8.005460251224857e-05,True,1.3,3.2,,26533-0.0,,
92-0.0,0.0022222222222222222,7.926109982120673e-05,False,26.7,17.7,,92-0.0,,
25678-0.0,0.004,7.91717862568082e-05,True,5.0,27.4,,25678-0.0,,
25627-0.0,0.003111111111111111,7.83527529040159e-05,True,5.0,27.4,,25627-0.0,,
25475-0.0,0.0022222222222222222,7.786583680375533e-05,True,5.0,27.4,,25475-0.0,,
27449-0.0,0.0035555555555555557,7.677847876519565e-05,True,1.3,3.2,,27449-0.0,,
26556-0.0,0.002666666666666667,7.652958817201076e-05,True,1.3,3.2,,26556-0.0,,
27429-0.0,0.0044444444444444444,7.648788728151069e-05,True,1.3,3.2,,27429-0.0,,
25877-0.0,0.0017777777777777776,7.635052262307909e-05,True,0.0,0.0,,25877-0.0,,
27464-0.0,0.0015555555555555555,7.614337693109759e-05,True,1.3,3.2,,27464-0.0,,
25904-0.0,0.0015555555555555557,7.584954975770355e-05,True,0.0,0.0,,25904-0.0,,
25764-0.0,0.0035555555555555553,7.568889249793143e-05,True,16.7,30.6,,25764-0.0,,
27349-0.0,0.003333333333333333,7.55742194442024e-05,True,1.3,3.2,,27349-0.0,,
25181-0.0,0.0026666666666666666,7.521743354506836e-05,True,5.0,27.4,,25181-0.0,,
25717-0.0,0.0035555555555555557,7.509624381454874e-05,True,5.0,27.4,,25717-0.0,,
27298-0.0,0.00044444444444444447,7.495875105204426e-05,True,1.3,3.2,,27298-0.0,,
27573-0.0,0.003111111111111111,7.469872579715615e-05,True,1.3,3.2,,27573-0.0,,
20127-0.0,0.0037777777777777775,7.460655451691934e-05,False,15.9,27.4,,20127-0.0,,
30050-0.0,0.0044444444444444444,7.451748333534117e-05,False,4.8,8.1,,30050-0.0,,
21003-0.0,0.003333333333333333,7.430824380251201e-05,False,0.0,0.0,,21003-0.0,,
26638-0.0,0.0026666666666666666,7.420841291553666e-05,True,1.3,3.2,,26638-0.0,,
25190-0.0,0.003333333333333333,7.402129565016523e-05,True,5.0,27.4,,25190-0.0,,
26602-0.0,0.004666666666666667,7.385124093193136e-05,True,1.3,3.2,,26602-0.0,,
27751-0.0,0.0013333333333333333,7.382874069455793e-05,True,1.3,3.2,,27751-0.0,,
27760-0.0,0.004222222222222222,7.369135252267985e-05,True,1.3,3.2,,27760-0.0,,
6162-0.1_pos,0.0024444444444444444,7.340265846957944e-05,False,0.0,0.0,,6162-0.1_pos,,
25662-0.0,0.0015555555555555555,7.326824728925502e-05,True,5.0,27.4,,25662-0.0,,
26858-0.0,0.0024444444444444444,7.309821879157085e-05,True,1.3,3.2,,26858-0.0,,
27267-0.0,0.0037777777777777775,7.248285180153298e-05,True,1.3,3.2,,27267-0.0,,
26597-0.0,0.0017777777777777779,7.2417061793047e-05,True,1.3,3.2,,26597-0.0,,
26637-0.0,0.003333333333333333,7.228612171668971e-05,True,1.3,3.2,,26637-0.0,,
26863-0.0,0.0026666666666666666,7.176074336607595e-05,True,1.3,3.2,,26863-0.0,,
27686-0.0,0.003333333333333333,7.169690456088222e-05,True,1.3,3.2,,27686-0.0,,
25914-0.0,0.003333333333333333,7.14928331412327e-05,True,0.0,0.0,,25914-0.0,,
25394-0.0,0.0022222222222222222,7.129308716131663e-05,True,5.0,27.4,,25394-0.0,,
25297-0.0,0.0026666666666666666,7.112917078514131e-05,True,5.0,27.4,,25297-0.0,,
25302-0.0,0.004222222222222223,7.081041685822309e-05,True,5.0,27.4,,25302-0.0,,
1697-0.0_c0,0.0026666666666666666,7.032123720275899e-05,False,0.0,0.0,,1697-0.0_c0,,
27265-0.0,0.0017777777777777779,6.992505241198279e-05,True,1.3,3.2,,27265-0.0,,
27172-0.0,0.003111111111111111,6.983185583815123e-05,True,1.3,3.2,,27172-0.0,,
30810-0.0,0.0011111111111111111,6.980995768218771e-05,False,14.8,11.3,,30810-0.0,,
25726-0.0,0.0006666666666666666,6.951447628099819e-05,True,5.0,27.4,,25726-0.0,,
27376-0.0,0.0022222222222222222,6.937307865148875e-05,True,1.3,3.2,,27376-0.0,,
21001-0.0,0.0006666666666666666,6.936561854218473e-05,False,0.1,0.0,,21001-0.0,,
26979-0.0,0.0028888888888888888,6.931861975670614e-05,True,1.3,3.2,,26979-0.0,,
25831-0.0,0.0026666666666666666,6.824350347300834e-05,True,0.0,0.0,,25831-0.0,,
25817-0.0,0.0028888888888888888,6.802712761270537e-05,True,0.0,0.0,,25817-0.0,,
25007-0.0,0.0022222222222222222,6.769212410065312e-05,True,0.0,0.0,,25007-0.0,,
25693-0.0,0.0011111111111111111,6.753149900373486e-05,True,5.0,27.4,,25693-0.0,,
25661-0.0,0.0022222222222222222,6.71519099281775e-05,True,5.0,27.4,,25661-0.0,,
25790-0.0,0.003777777777777778,6.600017026592382e-05,True,0.0,0.0,,25790-0.0,,
26800-0.0,0.003111111111111111,6.567535483848941e-05,True,1.3,3.2,,26800-0.0,,
27572-0.0,0.003777777777777778,6.51514670983421e-05,True,1.3,3.2,,27572-0.0,,
25922-0.0,0.0035555555555555557,6.445728026848582e-05,True,3.8,11.3,,25922-0.0,,
27447-0.0,0.0026666666666666666,6.433564848486844e-05,True,1.3,3.2,,27447-0.0,,
27124-0.0,0.0028888888888888888,6.391041368370611e-05,True,1.3,3.2,,27124-0.0,,
25019-0.0,0.003111111111111111,6.30925707779989e-05,True,0.0,0.0,,25019-0.0,,
25279-0.0,0.0008888888888888889,6.211421185017954e-05,True,5.0,27.4,,25279-0.0,,
25730-0.0,0.0011111111111111111,6.160688867455062e-05,True,5.0,27.4,,25730-0.0,,
27085-0.0,0.0017777777777777779,6.09071799427106e-05,True,1.3,3.2,,27085-0.0,,
25551-0.0,0.0024444444444444444,6.042038590607063e-05,True,5.0,27.4,,25551-0.0,,
27013-0.0,0.0013333333333333333,5.943149552594946e-05,True,1.3,3.2,,27013-0.0,,
2375-0.0_c1,0.0008888888888888889,5.933011947603941e-05,False,0.0,0.0,,2375-0.0_c1,,
1011-0.0_c5,0.0013333333333333333,5.8898408570456334e-05,False,0.0,0.0,,1011-0.0_c5,,
27037-0.0,0.0026666666666666666,5.855991721598281e-05,True,1.3,3.2,,27037-0.0,,
25491-0.0,0.0015555555555555557,5.848406593143805e-05,True,5.0,27.4,,25491-0.0,,
25515-0.0,0.00044444444444444447,5.8356896418449725e-05,True,5.0,27.4,,25515-0.0,,
1070-0.0,0.0011111111111111111,5.784433091024289e-05,False,0.3,0.0,,1070-0.0,,
25858-0.0,0.003111111111111111,5.7253107343353446e-05,True,0.0,0.0,,25858-0.0,,
26694-0.0,0.005111111111111111,5.696743373921738e-05,True,1.3,3.2,,26694-0.0,,
25033-0.0,0.0022222222222222222,5.688533021483901e-05,True,9.0,14.5,,25033-0.0,,
27354-0.0,0.0026666666666666666,5.6570695219470495e-05,True,1.3,3.2,,27354-0.0,,
25248-0.0,0.0008888888888888889,5.6356026086644964e-05,True,5.0,27.4,,25248-0.0,,
25525-0.0,0.0011111111111111111,5.609779441625585e-05,True,5.0,27.4,,25525-0.0,,
27186-0.0,0.0017777777777777779,5.600128505787694e-05,True,1.3,3.2,,27186-0.0,,
23116-0.0,0.002,5.588030045137782e-05,False,1.2,1.6,,23116-0.0,,
23111-0.0,0.002,5.531659479033517e-05,False,1.2,1.6,,23111-0.0,,
26713-0.0,0.0015555555555555555,5.517623192135982e-05,True,1.3,3.2,,26713-0.0,,
27227-0.0,0.0017777777777777776,5.48425582884845e-05,True,1.3,3.2,,27227-0.0,,
27374-0.0,0.0015555555555555557,5.478203405303801e-05,True,1.3,3.2,,27374-0.0,,
1950-0.0_c1,0.0015555555555555555,5.438731890319384e-05,False,0.0,0.0,,1950-0.0_c1,,
26813-0.0,0.0013333333333333335,5.434315826501581e-05,True,1.3,3.2,,26813-0.0,,
30160-0.0,0.00044444444444444447,5.4171732022946843e-05,False,5.0,8.1,,30160-0.0,,
26725-0.0,0.0013333333333333333,5.4044070391320085e-05,True,1.3,3.2,,26725-0.0,,
26908-0.0,0.002,5.339232567426069e-05,True,1.3,3.2,,26908-0.0,,
26910-0.0,0.0028888888888888888,5.330850812775497e-05,True,1.3,3.2,,26910-0.0,,
26977-0.0,0.0017777777777777776,5.2767942961675186e-05,True,1.3,3.2,,26977-0.0,,
27106-0.0,0.0028888888888888888,5.2643774488170256e-05,True,1.3,3.2,,27106-0.0,,
25467-0.0,0.0026666666666666666,5.2489793803353905e-05,True,5.0,27.4,,25467-0.0,,
27742-0.0,0.0013333333333333333,5.1968005897741755e-05,True,1.3,3.2,,27742-0.0,,
26834-0.0,0.0028888888888888888,5.1744828444591056e-05,True,1.3,3.2,,26834-0.0,,
26777-0.0,0.0022222222222222222,5.15205865493308e-05,True,1.3,3.2,,26777-0.0,,
27204-0.0,0.003333333333333333,5.1320953400981986e-05,True,1.3,3.2,,27204-0.0,,
25277-0.0,0.0026666666666666666,5.0723294606277635e-05,True,5.0,27.4,,25277-0.0,,
25148-0.0,0.0013333333333333333,5.054857183868384e-05,True,5.0,27.4,,25148-0.0,,
25359-0.0,0.0028888888888888888,5.0426989499725465e-05,True,5.0,27.4,,25359-0.0,,
26870-0.0,0.002,5.0332359212105555e-05,True,1.3,3.2,,26870-0.0,,
52-0.0_c0,0.0017777777777777776,5.0246466980051904e-05,False,0.0,0.0,,52-0.0_c0,,
26701-0.0,0.0008888888888888889,5.0183058366015306e-05,True,1.3,3.2,,26701-0.0,,
27757-0.0,0.0013333333333333333,5.01606969318393e-05,True,1.3,3.2,,27757-0.0,,
27606-0.0,0.0026666666666666666,5.0079985926650216e-05,True,1.3,3.2,,27606-0.0,,
26674-0.0,0.0013333333333333333,5.006556009027235e-05,True,1.3,3.2,,26674-0.0,,
25469-0.0,0.0022222222222222222,4.986369644953419e-05,True,5.0,27.4,,25469-0.0,,
25044-0.0,0.00488888888888889,4.981596769416804e-05,True,16.7,30.6,,25044-0.0,,
27570-0.0,0.0026666666666666666,4.9633875629466556e-05,True,1.3,3.2,,27570-0.0,,
26843-0.0,0.0011111111111111111,4.941345983576696e-05,True,1.3,3.2,,26843-0.0,,
25851-0.0,0.0017777777777777776,4.925806395157372e-05,True,0.0,0.0,,25851-0.0,,
27324-0.0,0.003777777777777778,4.9199534284622676e-05,True,1.3,3.2,,27324-0.0,,
27335-0.0,0.0011111111111111111,4.888983418794677e-05,True,1.3,3.2,,27335-0.0,,
26651-0.0,0.0011111111111111111,4.8579427370414486e-05,True,1.3,3.2,,26651-0.0,,
27634-0.0,0.002,4.8467131611643406e-05,True,1.3,3.2,,27634-0.0,,
26749-0.0,0.002,4.837288307818276e-05,True,1.3,3.2,,26749-0.0,,
26677-0.0,0.0017777777777777779,4.831004800719716e-05,True,1.3,3.2,,26677-0.0,,
23106-0.0,0.003111111111111111,4.80935142543814e-05,False,1.2,1.6,,23106-0.0,,
27699-0.0,0.0031111111111111114,4.8064422302476835e-05,True,1.3,3.2,,27699-0.0,,
27745-0.0,0.0026666666666666666,4.790071624013631e-05,True,1.3,3.2,,27745-0.0,,
27479-0.0,0.002,4.7859862569984545e-05,True,1.3,3.2,,27479-0.0,,
27726-0.0,0.0017777777777777776,4.763488257440985e-05,True,1.3,3.2,,27726-0.0,,
26861-0.0,0.0033333333333333335,4.749077451433811e-05,True,1.3,3.2,,26861-0.0,,
27505-0.0,0.0015555555555555555,4.693768868553092e-05,True,1.3,3.2,,27505-0.0,,
27613-0.0,0.0028888888888888888,4.686645923755903e-05,True,1.3,3.2,,27613-0.0,,
27144-0.0,0.0022222222222222222,4.666521731477874e-05,True,1.3,3.2,,27144-0.0,,
25814-0.0,0.0013333333333333333,4.64121142464565e-05,True,0.0,0.0,,25814-0.0,,
25818-0.0,0.0015555555555555555,4.630600703862871e-05,True,0.0,0.0,,25818-0.0,,
1488-0.0,0.0028888888888888888,4.618948342851615e-05,False,0.1,0.0,,1488-0.0,,
27657-0.0,0.0013333333333333333,4.595197225081934e-05,True,1.3,3.2,,27657-0.0,,
25756-0.0,0.0006666666666666666,4.5668772055253134e-05,True,0.0,0.0,,25756-0.0,,
25292-0.0,0.0011111111111111111,4.55056222810499e-05,True,5.0,27.4,,25292-0.0,,
30720-0.0,0.0015555555555555555,4.5141029153917995e-05,False,6.5,8.1,,30720-0.0,,
23110-0.0,0.0008888888888888889,4.461002805328228e-05,False,1.2,1.6,,23110-0.0,,
25483-0.0,0.0013333333333333333,4.391835111274212e-05,True,5.0,27.4,,25483-0.0,,
